language,wals,metric,algorithm,value,run_id
GUARANI_MBYA,[gun],del-chars,bz2,1.5389167538700248,7
GUARANI_MBYA,[gun],del-chars,bz2,1.5379424818677154,8
GUARANI_MBYA,[gun],del-chars,bz2,1.5401796990582037,9
GUARANI_PARAGUAY,gua,del-chars,bz2,1.4851716897536893,0
GUARANI_PARAGUAY,gua,del-chars,bz2,1.487118965780066,1
GUARANI_PARAGUAY,gua,del-chars,bz2,1.4861600798579866,2
GUARANI_PARAGUAY,gua,del-chars,bz2,1.4875369416948185,3
GUARANI_PARAGUAY,gua,del-chars,bz2,1.4841390433760653,4
GUARANI_PARAGUAY,gua,del-chars,bz2,1.4861600798579866,5
GUARANI_PARAGUAY,gua,del-chars,bz2,1.488304050432482,6
GUARANI_PARAGUAY,gua,del-chars,bz2,1.4852602023003427,7
GUARANI_PARAGUAY,gua,del-chars,bz2,1.4849159868411348,8
GUARANI_PARAGUAY,gua,del-chars,bz2,1.4854913183943823,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6430352134621378,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6412760482111803,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6417233788035666,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6428241136320227,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6414117552448255,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6405723821107971,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6410649483810653,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6413614933805125,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6428140612591602,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,bz2,1.6420148976165825,9
JAMAMADI,jmm,del-chars,bz2,1.7013310073011565,0
JAMAMADI,jmm,del-chars,bz2,1.7018048286705003,1
JAMAMADI,jmm,del-chars,bz2,1.7017456009993324,2
JAMAMADI,jmm,del-chars,bz2,1.700701040253279,3
JAMAMADI,jmm,del-chars,bz2,1.7018155973379854,4
JAMAMADI,jmm,del-chars,bz2,1.701088712282742,5
JAMAMADI,jmm,del-chars,bz2,1.702596325730654,6
JAMAMADI,jmm,del-chars,bz2,1.7024994077232882,7
JAMAMADI,jmm,del-chars,bz2,1.700076457539144,8
JAMAMADI,jmm,del-chars,bz2,1.700867954599298,9
KAIGANG,kng,del-chars,bz2,1.5220669142424867,0
KAIGANG,kng,del-chars,bz2,1.523343477064851,1
KAIGANG,kng,del-chars,bz2,1.5199650986864728,2
KAIGANG,kng,del-chars,bz2,1.5230211127157691,3
KAIGANG,kng,del-chars,bz2,1.5218090227632213,4
KAIGANG,kng,del-chars,bz2,1.5216843752149096,5
KAIGANG,kng,del-chars,bz2,1.5199822914517571,6
KAIGANG,kng,del-chars,bz2,1.5232188295165394,7
KAIGANG,kng,del-chars,bz2,1.5221098961556976,8
KAIGANG,kng,del-chars,bz2,1.5219250739288908,9
MACUSHI,mac,del-chars,bz2,1.65251958897455,0
MACUSHI,mac,del-chars,bz2,1.65075074072838,1
MACUSHI,mac,del-chars,bz2,1.6531944954332565,2
MACUSHI,mac,del-chars,bz2,1.6534244086224863,3
MACUSHI,mac,del-chars,bz2,1.6518854735655457,4
MACUSHI,mac,del-chars,bz2,1.6515257706727187,5
MACUSHI,mac,del-chars,bz2,1.6518261411296153,6
MACUSHI,mac,del-chars,bz2,1.6541549392398773,7
MACUSHI,mac,del-chars,bz2,1.6529682905212726,8
MACUSHI,mac,del-chars,bz2,1.6521265115865122,9
MATSÉS,myr,del-chars,bz2,1.7435756908969697,0
MATSÉS,myr,del-chars,bz2,1.7414938998204506,1
MATSÉS,myr,del-chars,bz2,1.7429049369941227,2
MATSÉS,myr,del-chars,bz2,1.7437556492611481,3
MATSÉS,myr,del-chars,bz2,1.7431094351352345,4
MATSÉS,myr,del-chars,bz2,1.7435838708226141,5
MATSÉS,myr,del-chars,bz2,1.7437024797444591,6
MATSÉS,myr,del-chars,bz2,1.7427045288158332,7
MATSÉS,myr,del-chars,bz2,1.7430562656185455,8
MATSÉS,myr,del-chars,bz2,1.7420419548386306,9
MAXAKALI,max,del-chars,bz2,1.5889601571754643,0
MAXAKALI,max,del-chars,bz2,1.5890468348212996,1
MAXAKALI,max,del-chars,bz2,1.5902506910134544,2
MAXAKALI,max,del-chars,bz2,1.5893213140331108,3
MAXAKALI,max,del-chars,bz2,1.589509115599087,4
MAXAKALI,max,del-chars,bz2,1.5902458755886857,5
MAXAKALI,max,del-chars,bz2,1.5891286970423661,6
MAXAKALI,max,del-chars,bz2,1.5888590332553234,7
MAXAKALI,max,del-chars,bz2,1.59026513728776,8
MAXAKALI,max,del-chars,bz2,1.5902843989868347,9
NADEB,nad,del-chars,bz2,1.6139962040547973,0
NADEB,nad,del-chars,bz2,1.6095345211857572,1
NADEB,nad,del-chars,bz2,1.6120858264037348,2
NADEB,nad,del-chars,bz2,1.6078763795449,3
NADEB,nad,del-chars,bz2,1.6138432084420498,4
NADEB,nad,del-chars,bz2,1.6127722391528179,5
NADEB,nad,del-chars,bz2,1.6086372225920764,6
NADEB,nad,del-chars,bz2,1.6115772193667635,7
NADEB,nad,del-chars,bz2,1.6123173873311363,8
NADEB,nad,del-chars,bz2,1.6089556188672536,9
NHEENGATU,[yrl],del-chars,bz2,1.6330992005983824,0
NHEENGATU,[yrl],del-chars,bz2,1.6349340844280305,1
NHEENGATU,[yrl],del-chars,bz2,1.6336777149268384,2
NHEENGATU,[yrl],del-chars,bz2,1.6350918610630638,3
NHEENGATU,[yrl],del-chars,bz2,1.632041512785751,4
NHEENGATU,[yrl],del-chars,bz2,1.6326667757468094,5
NHEENGATU,[yrl],del-chars,bz2,1.6330232340704034,6
NHEENGATU,[yrl],del-chars,bz2,1.6365060071992894,7
NHEENGATU,[yrl],del-chars,bz2,1.6324388761628723,8
NHEENGATU,[yrl],del-chars,bz2,1.6342679164134448,9
PALIKÚR,plk,del-chars,bz2,1.6491510474090407,0
PALIKÚR,plk,del-chars,bz2,1.6488496876148475,1
PALIKÚR,plk,del-chars,bz2,1.6494266813671445,2
PALIKÚR,plk,del-chars,bz2,1.6472693862550534,3
PALIKÚR,plk,del-chars,bz2,1.6476368981991916,4
PALIKÚR,plk,del-chars,bz2,1.6474163910327086,5
PALIKÚR,plk,del-chars,bz2,1.6486953325983094,6
PALIKÚR,plk,del-chars,bz2,1.6484123484013231,7
PALIKÚR,plk,del-chars,bz2,1.650202131569276,8
PALIKÚR,plk,del-chars,bz2,1.649037118706358,9
PARECÍS,pex,del-chars,bz2,1.591310516048945,0
PARECÍS,pex,del-chars,bz2,1.5922681326476325,1
PARECÍS,pex,del-chars,bz2,1.592817875509842,2
PARECÍS,pex,del-chars,bz2,1.5926183720517821,3
PARECÍS,pex,del-chars,bz2,1.5912174144351836,4
PARECÍS,pex,del-chars,bz2,1.590543536087959,5
PARECÍS,pex,del-chars,bz2,1.5910622450789147,6
PARECÍS,pex,del-chars,bz2,1.591886859372229,7
PARECÍS,pex,del-chars,bz2,1.5927114736655434,8
PARECÍS,pex,del-chars,bz2,1.5908804752615713,9
PORTUGUESE,por,del-chars,bz2,1.3622531217835434,0
PORTUGUESE,por,del-chars,bz2,1.3621657312644437,1
PORTUGUESE,por,del-chars,bz2,1.3626221039752977,2
PORTUGUESE,por,del-chars,bz2,1.363097896801507,3
PORTUGUESE,por,del-chars,bz2,1.3632726778397064,4
PORTUGUESE,por,del-chars,bz2,1.3631949973782844,5
PORTUGUESE,por,del-chars,bz2,1.3624764531101314,6
PORTUGUESE,por,del-chars,bz2,1.363248402695512,7
PORTUGUESE,por,del-chars,bz2,1.362942535878663,8
PORTUGUESE,por,del-chars,bz2,1.3619375449090168,9
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.5597941365078842,0
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.5596160064894136,1
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.5590651736630656,2
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.5597941365078842,3
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.559884571748031,4
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.5593172961507473,5
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.559942121446306,6
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.5590925782812919,7
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.5598900526716761,8
SATERÉ-MAWÉ,[mav],del-chars,bz2,1.5595091284783311,9
SPANISH,spa,del-chars,bz2,1.393403221460175,0
SPANISH,spa,del-chars,bz2,1.3927599725315323,1
SPANISH,spa,del-chars,bz2,1.390560756599821,2
SPANISH,spa,del-chars,bz2,1.3930555193365843,3
SPANISH,spa,del-chars,bz2,1.3926469693413652,4
SPANISH,spa,del-chars,bz2,1.3905694491529108,5
SPANISH,spa,del-chars,bz2,1.3913517789309897,6
SPANISH,spa,del-chars,bz2,1.3912083518050087,7
SPANISH,spa,del-chars,bz2,1.3910562321259377,8
SPANISH,spa,del-chars,bz2,1.3959371006858425,9
TERÊNA,trn,del-chars,bz2,1.5611307007745825,0
TERÊNA,trn,del-chars,bz2,1.561871701088504,1
TERÊNA,trn,del-chars,bz2,1.5615249275425802,2
TERÊNA,trn,del-chars,bz2,1.5615139767990247,3
TERÊNA,trn,del-chars,bz2,1.5634486081604941,4
TERÊNA,trn,del-chars,bz2,1.5613825678763589,5
TERÊNA,trn,del-chars,bz2,1.5601232323674779,6
TERÊNA,trn,del-chars,bz2,1.5615650802689502,7
TERÊNA,trn,del-chars,bz2,1.5616928389437643,8
TERÊNA,trn,del-chars,bz2,1.5617256911744308,9
TUYÚCA,tuy,del-chars,bz2,1.5864263664427092,0
TUYÚCA,tuy,del-chars,bz2,1.5845605592881786,1
TUYÚCA,tuy,del-chars,bz2,1.5866261122208098,2
TUYÚCA,tuy,del-chars,bz2,1.5877837297984383,3
TUYÚCA,tuy,del-chars,bz2,1.5849010350463046,4
TUYÚCA,tuy,del-chars,bz2,1.5850780824405302,5
TUYÚCA,tuy,del-chars,bz2,1.5838569093880517,6
TUYÚCA,tuy,del-chars,bz2,1.5858725258761577,7
TUYÚCA,tuy,del-chars,bz2,1.584637733793354,8
TUYÚCA,tuy,del-chars,bz2,1.5859088432903576,9
WAPISHANA,wps,del-chars,bz2,1.5916054851040593,0
WAPISHANA,wps,del-chars,bz2,1.59449138401796,1
WAPISHANA,wps,del-chars,bz2,1.595022298404223,2
WAPISHANA,wps,del-chars,bz2,1.5930958376312117,3
WAPISHANA,wps,del-chars,bz2,1.5954432376676173,4
WAPISHANA,wps,del-chars,bz2,1.5947758024391723,5
WAPISHANA,wps,del-chars,bz2,1.5939680541229295,6
WAPISHANA,wps,del-chars,bz2,1.5943207329652327,7
WAPISHANA,wps,del-chars,bz2,1.5946392815969905,8
WAPISHANA,wps,del-chars,bz2,1.5931299678417572,9
YANOMAMI,[guu],del-chars,bz2,1.6265980030160894,0
YANOMAMI,[guu],del-chars,bz2,1.6277914196957148,1
YANOMAMI,[guu],del-chars,bz2,1.6299106384055952,2
YANOMAMI,[guu],del-chars,bz2,1.626156800486046,3
YANOMAMI,[guu],del-chars,bz2,1.6294043404202996,4
YANOMAMI,[guu],del-chars,bz2,1.6280120209607365,5
YANOMAMI,[guu],del-chars,bz2,1.631888816962429,6
YANOMAMI,[guu],del-chars,bz2,1.627653995956849,7
YANOMAMI,[guu],del-chars,bz2,1.6273972305500204,8
YANOMAMI,[guu],del-chars,bz2,1.6303952379058069,9
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,0
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,1
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,2
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,3
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,4
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,5
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,6
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,7
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,8
ANCIENT_GREEK,[grc],del-chars,none,0.8309339346538148,9
APALAÍ,apl,del-chars,none,0.8276189868671421,0
APALAÍ,apl,del-chars,none,0.8276189868671421,1
APALAÍ,apl,del-chars,none,0.8276189868671421,2
APALAÍ,apl,del-chars,none,0.8276189868671421,3
APALAÍ,apl,del-chars,none,0.8276189868671421,4
APALAÍ,apl,del-chars,none,0.8276189868671421,5
APALAÍ,apl,del-chars,none,0.8276189868671421,6
APALAÍ,apl,del-chars,none,0.8276189868671421,7
APALAÍ,apl,del-chars,none,0.8276189868671421,8
APALAÍ,apl,del-chars,none,0.8276189868671421,9
APURINÃ,apu,del-chars,none,0.8214930136324937,0
APURINÃ,apu,del-chars,none,0.8214930136324937,1
APURINÃ,apu,del-chars,none,0.8214930136324937,2
APURINÃ,apu,del-chars,none,0.8214930136324937,3
APURINÃ,apu,del-chars,none,0.8214930136324937,4
APURINÃ,apu,del-chars,none,0.8214930136324937,5
APURINÃ,apu,del-chars,none,0.8214930136324937,6
APURINÃ,apu,del-chars,none,0.8214930136324937,7
APURINÃ,apu,del-chars,none,0.8214930136324937,8
APURINÃ,apu,del-chars,none,0.8214930136324937,9
ASHENINKA,cax,del-chars,none,0.8163279235759913,0
ASHENINKA,cax,del-chars,none,0.8163279235759913,1
ASHENINKA,cax,del-chars,none,0.8163279235759913,2
ASHENINKA,cax,del-chars,none,0.8163279235759913,3
ASHENINKA,cax,del-chars,none,0.8163279235759913,4
ASHENINKA,cax,del-chars,none,0.8163279235759913,5
ASHENINKA,cax,del-chars,none,0.8163279235759913,6
ASHENINKA,cax,del-chars,none,0.8163279235759913,7
ASHENINKA,cax,del-chars,none,0.8163279235759913,8
ASHENINKA,cax,del-chars,none,0.8163279235759913,9
ENGLISH,eng,del-chars,none,0.8364815959558897,0
ENGLISH,eng,del-chars,none,0.8364815959558897,1
ENGLISH,eng,del-chars,none,0.8364815959558897,2
ENGLISH,eng,del-chars,none,0.8364815959558897,3
ENGLISH,eng,del-chars,none,0.8364815959558897,4
ENGLISH,eng,del-chars,none,0.8364815959558897,5
ENGLISH,eng,del-chars,none,0.8364815959558897,6
ENGLISH,eng,del-chars,none,0.8364815959558897,7
ENGLISH,eng,del-chars,none,0.8364815959558897,8
ENGLISH,eng,del-chars,none,0.8364815959558897,9
FRENCH,fre,del-chars,none,0.8351846322507042,0
FRENCH,fre,del-chars,none,0.8351846322507042,1
FRENCH,fre,del-chars,none,0.8351846322507042,2
FRENCH,fre,del-chars,none,0.8351846322507042,3
FRENCH,fre,del-chars,none,0.8351846322507042,4
FRENCH,fre,del-chars,none,0.8351846322507042,5
FRENCH,fre,del-chars,none,0.8351846322507042,6
FRENCH,fre,del-chars,none,0.8351846322507042,7
FRENCH,fre,del-chars,none,0.8351846322507042,8
FRENCH,fre,del-chars,none,0.8351846322507042,9
GERMANY,ger,del-chars,none,0.832349094852442,0
GERMANY,ger,del-chars,none,0.832349094852442,1
GERMANY,ger,del-chars,none,0.832349094852442,2
GERMANY,ger,del-chars,none,0.832349094852442,3
GERMANY,ger,del-chars,none,0.832349094852442,4
GERMANY,ger,del-chars,none,0.832349094852442,5
GERMANY,ger,del-chars,none,0.832349094852442,6
GERMANY,ger,del-chars,none,0.832349094852442,7
GERMANY,ger,del-chars,none,0.832349094852442,8
GERMANY,ger,del-chars,none,0.832349094852442,9
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,0
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,1
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,2
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,3
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,4
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,5
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,6
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,7
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,8
GUARANI_EASTERN_BOLIVIAN,crg,del-chars,none,0.8316869424243913,9
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,0
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,1
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,2
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,3
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,4
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,5
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,6
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,7
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,8
GUARANI_MBYA,[gun],del-chars,none,0.8326992607555401,9
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,0
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,1
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,2
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,3
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,4
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,5
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,6
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,7
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,8
GUARANI_PARAGUAY,gua,del-chars,none,0.828044771877063,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-chars,none,0.8316980144336836,9
JAMAMADI,jmm,del-chars,none,0.8276887722146613,0
JAMAMADI,jmm,del-chars,none,0.8276887722146613,1
JAMAMADI,jmm,del-chars,none,0.8276887722146613,2
JAMAMADI,jmm,del-chars,none,0.8276887722146613,3
JAMAMADI,jmm,del-chars,none,0.8276887722146613,4
JAMAMADI,jmm,del-chars,none,0.8276887722146613,5
JAMAMADI,jmm,del-chars,none,0.8276887722146613,6
JAMAMADI,jmm,del-chars,none,0.8276887722146613,7
JAMAMADI,jmm,del-chars,none,0.8276887722146613,8
JAMAMADI,jmm,del-chars,none,0.8276887722146613,9
KAIGANG,kng,del-chars,none,0.8498003146875546,0
KAIGANG,kng,del-chars,none,0.8498003146875546,1
KAIGANG,kng,del-chars,none,0.8498003146875546,2
KAIGANG,kng,del-chars,none,0.8498003146875546,3
KAIGANG,kng,del-chars,none,0.8498003146875546,4
KAIGANG,kng,del-chars,none,0.8498003146875546,5
KAIGANG,kng,del-chars,none,0.8498003146875546,6
KAIGANG,kng,del-chars,none,0.8498003146875546,7
KAIGANG,kng,del-chars,none,0.8498003146875546,8
KAIGANG,kng,del-chars,none,0.8498003146875546,9
MACUSHI,mac,del-chars,none,0.8255783978435917,0
MACUSHI,mac,del-chars,none,0.8255783978435917,1
MACUSHI,mac,del-chars,none,0.8255783978435917,2
MACUSHI,mac,del-chars,none,0.8255783978435917,3
MACUSHI,mac,del-chars,none,0.8255783978435917,4
MACUSHI,mac,del-chars,none,0.8255783978435917,5
MACUSHI,mac,del-chars,none,0.8255783978435917,6
MACUSHI,mac,del-chars,none,0.8255783978435917,7
MACUSHI,mac,del-chars,none,0.8255783978435917,8
MACUSHI,mac,del-chars,none,0.8255783978435917,9
MATSÉS,myr,del-chars,none,0.8227107456056139,0
MATSÉS,myr,del-chars,none,0.8227107456056139,1
MATSÉS,myr,del-chars,none,0.8227107456056139,2
MATSÉS,myr,del-chars,none,0.8227107456056139,3
MATSÉS,myr,del-chars,none,0.8227107456056139,4
MATSÉS,myr,del-chars,none,0.8227107456056139,5
MATSÉS,myr,del-chars,none,0.8227107456056139,6
MATSÉS,myr,del-chars,none,0.8227107456056139,7
MATSÉS,myr,del-chars,none,0.8227107456056139,8
MATSÉS,myr,del-chars,none,0.8227107456056139,9
MAXAKALI,max,del-chars,none,0.8341801111481504,0
MAXAKALI,max,del-chars,none,0.8341801111481504,1
MAXAKALI,max,del-chars,none,0.8341801111481504,2
MAXAKALI,max,del-chars,none,0.8341801111481504,3
MAXAKALI,max,del-chars,none,0.8341801111481504,4
MAXAKALI,max,del-chars,none,0.8341801111481504,5
MAXAKALI,max,del-chars,none,0.8341801111481504,6
MAXAKALI,max,del-chars,none,0.8341801111481504,7
MAXAKALI,max,del-chars,none,0.8341801111481504,8
MAXAKALI,max,del-chars,none,0.8341801111481504,9
NADEB,nad,del-chars,none,0.8409954927880066,0
NADEB,nad,del-chars,none,0.8409954927880066,1
NADEB,nad,del-chars,none,0.8409954927880066,2
NADEB,nad,del-chars,none,0.8409954927880066,3
NADEB,nad,del-chars,none,0.8409954927880066,4
NADEB,nad,del-chars,none,0.8409954927880066,5
NADEB,nad,del-chars,none,0.8409954927880066,6
NADEB,nad,del-chars,none,0.8409954927880066,7
NADEB,nad,del-chars,none,0.8409954927880066,8
NADEB,nad,del-chars,none,0.8409954927880066,9
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,0
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,1
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,2
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,3
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,4
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,5
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,6
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,7
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,8
NHEENGATU,[yrl],del-chars,none,0.8260855420574086,9
PALIKÚR,plk,del-chars,none,0.8282016496672604,0
PALIKÚR,plk,del-chars,none,0.8282016496672604,1
PALIKÚR,plk,del-chars,none,0.8282016496672604,2
PALIKÚR,plk,del-chars,none,0.8282016496672604,3
PALIKÚR,plk,del-chars,none,0.8282016496672604,4
PALIKÚR,plk,del-chars,none,0.8282016496672604,5
PALIKÚR,plk,del-chars,none,0.8282016496672604,6
PALIKÚR,plk,del-chars,none,0.8282016496672604,7
PALIKÚR,plk,del-chars,none,0.8282016496672604,8
PALIKÚR,plk,del-chars,none,0.8282016496672604,9
PARECÍS,pex,del-chars,none,0.8229943926515059,0
PARECÍS,pex,del-chars,none,0.8229943926515059,1
PARECÍS,pex,del-chars,none,0.8229943926515059,2
PARECÍS,pex,del-chars,none,0.8229943926515059,3
PARECÍS,pex,del-chars,none,0.8229943926515059,4
PARECÍS,pex,del-chars,none,0.8229943926515059,5
PARECÍS,pex,del-chars,none,0.8229943926515059,6
PARECÍS,pex,del-chars,none,0.8229943926515059,7
PARECÍS,pex,del-chars,none,0.8229943926515059,8
PARECÍS,pex,del-chars,none,0.8229943926515059,9
PORTUGUESE,por,del-chars,none,0.8340339675456744,0
PORTUGUESE,por,del-chars,none,0.8340339675456744,1
PORTUGUESE,por,del-chars,none,0.8340339675456744,2
PORTUGUESE,por,del-chars,none,0.8340339675456744,3
PORTUGUESE,por,del-chars,none,0.8340339675456744,4
PORTUGUESE,por,del-chars,none,0.8340339675456744,5
PORTUGUESE,por,del-chars,none,0.8340339675456744,6
PORTUGUESE,por,del-chars,none,0.8340339675456744,7
PORTUGUESE,por,del-chars,none,0.8340339675456744,8
PORTUGUESE,por,del-chars,none,0.8340339675456744,9
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,0
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,1
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,2
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,3
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,4
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,5
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,6
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,7
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,8
SATERÉ-MAWÉ,[mav],del-chars,none,0.8320058718985593,9
SPANISH,spa,del-chars,none,0.8339072775397713,0
SPANISH,spa,del-chars,none,0.8339072775397713,1
SPANISH,spa,del-chars,none,0.8339072775397713,2
SPANISH,spa,del-chars,none,0.8339072775397713,3
SPANISH,spa,del-chars,none,0.8339072775397713,4
SPANISH,spa,del-chars,none,0.8339072775397713,5
SPANISH,spa,del-chars,none,0.8339072775397713,6
SPANISH,spa,del-chars,none,0.8339072775397713,7
SPANISH,spa,del-chars,none,0.8339072775397713,8
SPANISH,spa,del-chars,none,0.8339072775397713,9
TERÊNA,trn,del-chars,none,0.8245282316540019,0
TERÊNA,trn,del-chars,none,0.8245282316540019,1
TERÊNA,trn,del-chars,none,0.8245282316540019,2
TERÊNA,trn,del-chars,none,0.8245282316540019,3
TERÊNA,trn,del-chars,none,0.8245282316540019,4
TERÊNA,trn,del-chars,none,0.8245282316540019,5
TERÊNA,trn,del-chars,none,0.8245282316540019,6
TERÊNA,trn,del-chars,none,0.8245282316540019,7
TERÊNA,trn,del-chars,none,0.8245282316540019,8
TERÊNA,trn,del-chars,none,0.8245282316540019,9
TUYÚCA,tuy,del-chars,none,0.8230231389387312,0
TUYÚCA,tuy,del-chars,none,0.8230231389387312,1
TUYÚCA,tuy,del-chars,none,0.8230231389387312,2
TUYÚCA,tuy,del-chars,none,0.8230231389387312,3
TUYÚCA,tuy,del-chars,none,0.8230231389387312,4
TUYÚCA,tuy,del-chars,none,0.8230231389387312,5
TUYÚCA,tuy,del-chars,none,0.8230231389387312,6
TUYÚCA,tuy,del-chars,none,0.8230231389387312,7
TUYÚCA,tuy,del-chars,none,0.8230231389387312,8
TUYÚCA,tuy,del-chars,none,0.8230231389387312,9
WAPISHANA,wps,del-chars,none,0.8233456086679506,0
WAPISHANA,wps,del-chars,none,0.8233456086679506,1
WAPISHANA,wps,del-chars,none,0.8233456086679506,2
WAPISHANA,wps,del-chars,none,0.8233456086679506,3
WAPISHANA,wps,del-chars,none,0.8233456086679506,4
WAPISHANA,wps,del-chars,none,0.8233456086679506,5
WAPISHANA,wps,del-chars,none,0.8233456086679506,6
WAPISHANA,wps,del-chars,none,0.8233456086679506,7
WAPISHANA,wps,del-chars,none,0.8233456086679506,8
WAPISHANA,wps,del-chars,none,0.8233456086679506,9
YANOMAMI,[guu],del-chars,none,0.8360422731560673,0
YANOMAMI,[guu],del-chars,none,0.8360422731560673,1
YANOMAMI,[guu],del-chars,none,0.8360422731560673,2
YANOMAMI,[guu],del-chars,none,0.8360422731560673,3
YANOMAMI,[guu],del-chars,none,0.8360422731560673,4
YANOMAMI,[guu],del-chars,none,0.8360422731560673,5
YANOMAMI,[guu],del-chars,none,0.8360422731560673,6
